Workload_smpnum,Workload_reqnum,AI_model,Workload_num_users,Workload_requests,Target_latency_ms,records,NonAI_n_gpus,NonAI_gpu_type,Target_experiment_duration_s,Workload_n_input_tokens,Workload_n_output_tokens,Target_latency_ms_per_token,Target_timestamps_per_token,NonAI_gpu,AI_model_is_flash_attention,AI_model_n_parameters,AI_model_is_encoder_decoder,AI_model_type,AI_model_n_positions,AI_model_n_heads,AI_model_n_layers,AI_model_relative_attention_max_distance,AI_model_relative_attention_n_buckets,AI_model_torch_dtype,AI_model_vocabulary_size,NonAI_gpu_architecture,NonAI_gpu_n_tensor_cores,NonAI_gpu_n_rt_cores,NonAI_gpu_n_cuda_cores,NonAI_gpu_n_sms,NonAI_gpu_n_rops,NonAI_gpu_n_tmus,NonAI_gpu_tflops_cuda_mixed,NonAI_gpu_tflops_cuda_fp32,NonAI_gpu_tflops_cuda_fp64,NonAI_gpu_tflops_tc_bf16,NonAI_gpu_tflops_tc_fp16,NonAI_gpu_tflops_tc_fp32,NonAI_gpu_tflops_tc_tf32,NonAI_gpu_tflops_tc_fp64,NonAI_gpu_memory_capacity_gb,NonAI_gpu_memory_bandwidth,NonAI_gpu_system_interface_gen,NonAI_gpu_compute_capability,NonAI_gpu_is_sxm,NonAI_gpu_is_nvlink,NonAI_gpu_n_gpus,NonAI_gpu_memory_capacity_gb_total,Workload_sequence_length,Target_throughput_tokens_per_sec,Target_ITL,Target_TTFL
415,38,bigcode/starcoder,16,1,1947.0,1.0,2,A10,120,109.0,29.0,14.10869554993699,"[1697030623805, 1697030624017, 1697030624074, 1697030624130, 1697030624186, 1697030624242, 1697030624297, 1697030624352, 1697030624410, 1697030624468, 1697030624622, 1697030624678, 1697030624733, 1697030624789, 1697030624845, 1697030624900, 1697030624955, 1697030625011, 1697030625066, 1697030625219, 1697030625276, 1697030625335, 1697030625391, 1697030625455, 1697030625512, 1697030625568, 1697030625624, 1697030625680, 1697030625736]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,138.0,70.87823786428461,0.1990553909917523,67.13792871938176
635,18,bigcode/starcoder,64,1,694.0,1.0,2,A10,120,23.0,1.0,28.916665461805604,"[1697030891456, 1697030892143]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,24.0,34.582082734751104,0.8361747569521848,693.9993060006941
499,18,bigcode/starcoder,128,1,10519.0,1.0,2,A10,120,88.0,20.0,97.39814724631346,"[1697031089734, 1697031091763, 1697031091886, 1697031092008, 1697031092126, 1697031092241, 1697031092356, 1697031094430, 1697031094559, 1697031094688, 1697031094812, 1697031094935, 1697031095054, 1697031097496, 1697031097621, 1697031097748, 1697031097870, 1697031097993, 1697031098114, 1697031100232]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,108.0,10.267134683227049,9.486399152728485,525.9499737025013
577,20,bigcode/starcoder,32,1,1298.0,1.0,2,A10,120,93.0,9.0,12.725490071318726,"[1697030743182, 1697030743958, 1697030744026, 1697030744091, 1697030744155, 1697030744219, 1697030744283, 1697030744347, 1697030744410, 1697030744472]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,102.0,78.58237397351775,0.1619382218418216,144.22220619753264
211,17,bigcode/starcoder,32,1,44872.0,1.0,2,A10,120,216.0,381.0,75.16247893607625,"[1697030739760, 1697030740280, 1697030740345, 1697030740410, 1697030740473, 1697030740538, 1697030740600, 1697030740662, 1697030740726, 1697030740788, 1697030740997, 1697030741061, 1697030741124, 1697030741187, 1697030741249, 1697030741307, 1697030741639, 1697030741702, 1697030741767, 1697030741829, 1697030741889, 1697030741949, 1697030742439, 1697030742502, 1697030742565, 1697030742629, 1697030742692, 1697030742755, 1697030742817, 1697030742879, 1697030743170, 1697030743235, 1697030743298, 1697030743361, 1697030743425, 1697030743485, 1697030744026, 1697030744091, 1697030744155, 1697030744219, 1697030744283, 1697030744347, 1697030744410, 1697030744472, 1697030745010, 1697030745079, 1697030745143, 1697030745207, 1697030745273, 1697030745333, 1697030745653, 1697030745715, 1697030745776, 1697030745837, 1697030745898, 1697030746426, 1697030746488, 1697030746549, 1697030746609, 1697030746668, 1697030747163, 1697030747228, 1697030747293, 1697030747357, 1697030747420, 1697030747482, 1697030747543, 1697030747919, 1697030747985, 1697030748046, 1697030748108, 1697030748168, 1697030748228, 1697030748288, 1697030748843, 1697030748905, 1697030748966, 1697030749027, 1697030749088, 1697030749147, 1697030749522, 1697030749586, 1697030749649, 1697030749710, 1697030749772, 1697030749833, 1697030749894, 1697030750330, 1697030750393, 1697030750456, 1697030750518, 1697030750581, 1697030750644, 1697030750711, 1697030751149, 1697030751212, 1697030751276, 1697030751339, 1697030751404, 1697030751467, 1697030751529, 1697030752268, 1697030752334, 1697030752399, 1697030752463, 1697030752526, 1697030752588, 1697030753001, 1697030753064, 1697030753125, 1697030753187, 1697030753248, 1697030753310, 1697030753739, 1697030753802, 1697030753865, 1697030753928, 1697030753991, 1697030754055, 1697030754118, 1697030754181, 1697030754587, 1697030754653, 1697030754717, 1697030754781, 1697030754846, 1697030754910, 1697030754973, 1697030755036, 1697030755240, 1697030755304, 1697030755369, 1697030755433, 1697030755496, 1697030755562, 1697030755626, 1697030755889, 1697030755953, 1697030756018, 1697030756083, 1697030756144, 1697030756590, 1697030756653, 1697030756717, 1697030756779, 1697030756841, 1697030756903, 1697030756964, 1697030757155, 1697030757218, 1697030757279, 1697030757341, 1697030757401, 1697030757462, 1697030758027, 1697030758087, 1697030758146, 1697030758205, 1697030758539, 1697030758603, 1697030758669, 1697030758732, 1697030758797, 1697030758860, 1697030758922, 1697030759286, 1697030759351, 1697030759415, 1697030759479, 1697030759542, 1697030759605, 1697030759669, 1697030759732, 1697030760271, 1697030760336, 1697030760403, 1697030760469, 1697030760531, 1697030760592, 1697030761137, 1697030761203, 1697030761270, 1697030761337, 1697030761402, 1697030761468, 1697030761533, 1697030761599, 1697030761664, 1697030761841, 1697030761907, 1697030761972, 1697030762037, 1697030762099, 1697030762160, 1697030762669, 1697030762733, 1697030762800, 1697030762863, 1697030762925, 1697030762986, 1697030763882, 1697030763948, 1697030764014, 1697030764081, 1697030764147, 1697030764211, 1697030764275, 1697030764689, 1697030764753, 1697030764818, 1697030764889, 1697030764951, 1697030765013, 1697030765435, 1697030765498, 1697030765562, 1697030765627, 1697030765692, 1697030765755, 1697030765818, 1697030766239, 1697030766305, 1697030766371, 1697030766436, 1697030766499, 1697030766563, 1697030766626, 1697030767182, 1697030767246, 1697030767309, 1697030767372, 1697030767434, 1697030767494, 1697030767824, 1697030767886, 1697030767946, 1697030768007, 1697030768630, 1697030768694, 1697030768758, 1697030768820, 1697030768882, 1697030768944, 1697030769501, 1697030769568, 1697030769635, 1697030769699, 1697030769760, 1697030769821, 1697030770255, 1697030770320, 1697030770385, 1697030770451, 1697030770516, 1697030770583, 1697030770646, 1697030771027, 1697030771092, 1697030771157, 1697030771222, 1697030771286, 1697030771349, 1697030771727, 1697030771791, 1697030771854, 1697030771917, 1697030771979, 1697030772043, 1697030772303, 1697030772368, 1697030772431, 1697030772495, 1697030772557, 1697030772619, 1697030772921, 1697030772987, 1697030773051, 1697030773115, 1697030773179, 1697030773243, 1697030773307, 1697030773369, 1697030773923, 1697030773987, 1697030774052, 1697030774117, 1697030774181, 1697030774245, 1697030774308, 1697030774518, 1697030774582, 1697030774646, 1697030774709, 1697030774769, 1697030775455, 1697030775520, 1697030775583, 1697030775646, 1697030775711, 1697030775775, 1697030775838, 1697030775902, 1697030776406, 1697030776478, 1697030776544, 1697030776609, 1697030776675, 1697030776741, 1697030776808, 1697030776873, 1697030776942, 1697030777349, 1697030777421, 1697030777485, 1697030777547, 1697030777608, 1697030778042, 1697030778106, 1697030778170, 1697030778235, 1697030778299, 1697030778360, 1697030778738, 1697030778802, 1697030778867, 1697030778931, 1697030778995, 1697030779059, 1697030779123, 1697030779444, 1697030779509, 1697030779572, 1697030779635, 1697030779697, 1697030779759, 1697030779820, 1697030780151, 1697030780218, 1697030780283, 1697030780349, 1697030780414, 1697030780478, 1697030780810, 1697030780874, 1697030780938, 1697030781003, 1697030781067, 1697030781130, 1697030781194, 1697030781257, 1697030781629, 1697030781694, 1697030781758, 1697030781822, 1697030781887, 1697030781949, 1697030782507, 1697030782584, 1697030782652, 1697030782717, 1697030782783, 1697030782848, 1697030782911, 1697030782974, 1697030783190, 1697030783255, 1697030783320, 1697030783386, 1697030783451, 1697030783516, 1697030783581, 1697030783649, 1697030783901, 1697030783965, 1697030784030, 1697030784093, 1697030784156, 1697030784218, 1697030784279, 1697030784485, 1697030784550, 1697030784619]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,597.0,13.304510311452349,5.64939795055662,117.77427790610426
279,16,bigcode/starcoder,128,1,7656.0,1.0,2,A10,120,67.0,18.0,90.07058717564016,"[1697031097387, 1697031100233, 1697031100368, 1697031100501, 1697031100632, 1697031100765, 1697031100889, 1697031101011, 1697031102453, 1697031102577, 1697031102700, 1697031102820, 1697031102938, 1697031103052, 1697031104646, 1697031104768, 1697031104895, 1697031105019]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,85.0,11.102401893625668,8.112711098545457,425.33330970370497
428,20,bigcode/starcoder,64,1,3304.0,1.0,2,A10,120,31.0,9.0,82.59999793500006,"[1697030909784, 1697030911881, 1697030911965, 1697030912048, 1697030912130, 1697030912214, 1697030912294, 1697030912373, 1697030913080]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,40.0,12.10653386606118,6.822761330870697,367.1110703209922
96,65,bigcode/starcoder,4,1,225.0,1.0,2,A10,120,31.0,1.0,7.031249780273445,"[1697030388787, 1697030389002]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,32.0,142.2215901262661,0.0494386943964859,224.999775000225
820,54,bigcode/starcoder,8,1,836.0,1.0,2,A10,120,161.0,9.0,4.917647029896194,"[1697030479874, 1697030480293, 1697030480342, 1697030480390, 1697030480437, 1697030480485, 1697030480599, 1697030480646, 1697030480694]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,170.0,203.34903905617335,0.0241832812613117,92.8888785679024
463,12,bigcode/starcoder,32,1,525.0,1.0,2,A10,120,39.0,1.0,13.12499967187501,"[1697030728033, 1697030728546]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,40.0,76.19033106603605,0.1722659465573564,524.9994750005251
252,2,bigcode/starcoder,16,1,2208.0,1.0,2,A10,120,182.0,22.0,10.823529358708187,"[1697030568765, 1697030569266, 1697030569327, 1697030569381, 1697030569434, 1697030569487, 1697030569539, 1697030569838, 1697030569890, 1697030569943, 1697030569995, 1697030570047, 1697030570100, 1697030570152, 1697030570204, 1697030570360, 1697030570413, 1697030570465, 1697030570516, 1697030570568, 1697030570620, 1697030570913, 1697030570967]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,204.0,92.39126250395718,0.1171488401416288,100.3636318016531
283,33,bigcode/starcoder,16,1,1991.0,1.0,2,A10,120,85.0,20.0,18.961904581315196,"[1697030608991, 1697030609390, 1697030609446, 1697030609500, 1697030609554, 1697030609608, 1697030609662, 1697030609715, 1697030610193, 1697030610247, 1697030610301, 1697030610355, 1697030610415, 1697030610468, 1697030610521, 1697030610760, 1697030610814, 1697030610869, 1697030610923, 1697030610977]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,105.0,52.73729144284709,0.3595540025469596,99.54999502250024
878,29,bigcode/starcoder,32,1,2836.0,1.0,2,A10,120,83.0,20.0,27.533980315204076,"[1697030774590, 1697030775455, 1697030775520, 1697030775583, 1697030775646, 1697030775711, 1697030775775, 1697030775838, 1697030775902, 1697030776406, 1697030776478, 1697030776544, 1697030776609, 1697030776675, 1697030776741, 1697030776808, 1697030776876, 1697030776941, 1697030777349, 1697030777421]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,103.0,36.31874600890479,0.7581203258045542,141.79999291000036
557,1,bigcode/starcoder,128,1,6003.0,1.0,2,A10,120,31.0,1.0,187.59374413769552,"[1697030987055, 1697030993039]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,32.0,5.330667111333148,35.19141319994505,6002.993997006003
627,3,bigcode/starcoder,32,1,2717.0,1.0,2,A10,120,93.0,20.0,24.04424757482967,"[1697030715404, 1697030715816, 1697030715878, 1697030715935, 1697030715992, 1697030716049, 1697030716106, 1697030716884, 1697030716946, 1697030717007, 1697030717068, 1697030717128, 1697030717187, 1697030717388, 1697030717448, 1697030717506, 1697030717937, 1697030717997, 1697030718055, 1697030718115]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,113.0,41.58997365109545,0.5781260454362014,135.84999320750032
31,44,bigcode/starcoder,8,1,1644.0,1.0,2,A10,120,84.0,20.0,15.807692155695268,"[1697030495021, 1697030495484, 1697030495534, 1697030495583, 1697030495632, 1697030495681, 1697030495730, 1697030495853, 1697030495903, 1697030495952, 1697030496001, 1697030496050, 1697030496233, 1697030496282, 1697030496331, 1697030496385, 1697030496433, 1697030496482, 1697030496610, 1697030496660]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,104.0,63.26030215310089,0.2498832817389116,82.1999958900002
910,2,bigcode/starcoder,16,1,348.0,1.0,2,A10,120,8.0,1.0,38.66666237037085,"[1697030572843, 1697030573183]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,9.0,25.861994649440668,1.495115183472205,347.999652000348
428,10,bigcode/starcoder,128,1,5227.0,1.0,2,A10,120,31.0,9.0,130.67499673312508,"[1697031056135, 1697031059329, 1697031059461, 1697031059593, 1697031059717, 1697031059846, 1697031059967, 1697031060083, 1697031061337]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,40.0,7.652571713684385,17.07595623357503,580.7777132469208
794,23,bigcode/starcoder,4,1,227.0,1.0,2,A10,120,11.0,1.0,18.91666509027791,"[1697030302805, 1697030303017]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,12.0,52.86320324580067,0.3578418175773105,226.999773000227
863,26,bigcode/starcoder,64,1,1898.0,1.0,2,A10,120,10.0,1.0,172.54543885950557,"[1697030946142, 1697030948032]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,11.0,5.795571235210098,29.77194172669138,1897.998102001898
552,5,bigcode/starcoder,128,1,9564.0,1.0,2,A10,120,87.0,20.0,89.38317673473667,"[1697031016147, 1697031018445, 1697031018577, 1697031018709, 1697031018837, 1697031018959, 1697031019075, 1697031021392, 1697031021521, 1697031021641, 1697031021759, 1697031021876, 1697031021991, 1697031023278, 1697031023400, 1697031023514, 1697031023628, 1697031023745, 1697031023855, 1697031025706]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,107.0,11.187786366814477,7.98935247910302,478.19997609000114
754,2,bigcode/starcoder,128,1,3422.0,1.0,2,A10,120,88.0,7.0,36.02105225240998,"[1697030993070, 1697030995820, 1697030995954, 1697030996086, 1697030996213, 1697030996340, 1697030996464]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,95.0,27.76153484467129,1.2975165514599607,488.8570730204181
253,3,bigcode/starcoder,64,1,4172.0,1.0,2,A10,120,67.0,20.0,47.95402243731009,"[1697030867061, 1697030868176, 1697030868257, 1697030868338, 1697030868417, 1697030868497, 1697030868576, 1697030868654, 1697030869434, 1697030869515, 1697030869596, 1697030869674, 1697030869753, 1697030869823, 1697030870833, 1697030870912, 1697030870991, 1697030871070, 1697030871148, 1697030871225]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,87.0,20.85330276766473,2.299588735271191,208.5999895700005
332,6,bigcode/starcoder,32,1,917.0,1.0,2,A10,120,39.0,1.0,22.924999426875015,"[1697030722832, 1697030723738]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,40.0,43.62045406711661,0.5255561729377071,916.999083000917
630,8,bigcode/starcoder,8,1,190.0,1.0,2,A10,120,6.0,1.0,27.142853265306677,"[1697030437720, 1697030437897]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,7.0,36.84191135836127,0.7367384461829275,189.99981000019
670,2,bigcode/starcoder,128,1,8115.0,1.0,2,A10,120,67.0,18.0,95.47058711211076,"[1697030997697, 1697031000887, 1697031001003, 1697031001119, 1697031001230, 1697031001346, 1697031001460, 1697031002551, 1697031002672, 1697031002783, 1697031002892, 1697031003001, 1697031005196, 1697031005325, 1697031005445, 1697031005572, 1697031005688, 1697031005804]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,85.0,10.474428777026644,9.114633363765964,450.8333082870384
678,8,bigcode/starcoder,64,1,3488.0,1.0,2,A10,120,244.0,18.0,13.312977048423752,"[1697030913426, 1697030914237, 1697030914324, 1697030914411, 1697030914496, 1697030914580, 1697030914662, 1697030914744, 1697030914825, 1697030915665, 1697030915754, 1697030915845, 1697030915931, 1697030916021, 1697030916108, 1697030916195, 1697030916279, 1697030916365, 1697030916896]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,262.0,75.11465736391703,0.1772354070216863,193.77776701234623
853,46,bigcode/starcoder,16,1,2824.0,1.0,2,A10,120,364.0,22.0,7.316062157212274,"[1697030631462, 1697030632344, 1697030632400, 1697030632455, 1697030632510, 1697030632565, 1697030632621, 1697030632677, 1697030632731, 1697030632786, 1697030632839, 1697030633008, 1697030633063, 1697030633117, 1697030633171, 1697030633223, 1697030633832, 1697030633886, 1697030633939, 1697030633992, 1697030634045, 1697030634097, 1697030634271]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,386.0,136.68550400654956,0.0535247841887968,128.36363052892588
66,20,bigcode/starcoder,16,1,2704.0,1.0,2,A10,120,84.0,20.0,25.999999750000004,"[1697030634798, 1697030635378, 1697030635431, 1697030635483, 1697030635672, 1697030635725, 1697030635778, 1697030635829, 1697030636570, 1697030636624, 1697030636677, 1697030636730, 1697030636784, 1697030637170, 1697030637225, 1697030637280, 1697030637334, 1697030637389, 1697030637443, 1697030637497]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,104.0,38.46152423760198,0.6760002259239855,135.19999324000034
744,11,bigcode/starcoder,32,1,1068.0,1.0,2,A10,120,161.0,6.0,6.395209542543656,"[1697030727086, 1697030727896, 1697030727957, 1697030728017, 1697030728078, 1697030728139]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,167.0,156.3668947875517,0.0408987433710555,177.99997033333827
919,3,bigcode/starcoder,128,1,3606.0,1.0,2,A10,120,14.0,1.0,240.3999839733344,"[1697031001496, 1697031005069]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,15.0,4.159732623479583,57.79215828061649,3605.9963940036064
618,125,bigcode/starcoder,1,1,68.0,1.0,2,A10,120,9.0,1.0,6.799999320000069,"[1697030118291, 1697030118349]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,10.0,147.0566609314569,0.0462406750614912,67.999932000068
646,4,bigcode/starcoder,64,1,1475.0,1.0,2,A10,120,14.0,1.0,98.33332677777824,"[1697030861722, 1697030863169]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,15.0,10.169484630857877,9.669449404540142,1474.9985250014752
573,10,bigcode/starcoder,64,1,2564.0,1.0,2,A10,120,874.0,2.0,2.92694063592815,"[1697030894792, 1697030897255, 1697030897338]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,876.0,341.653532896438,0.0085669848122085,1281.9993590003205
313,7,bigcode/starcoder,64,1,1186.0,1.0,2,A10,120,20.0,1.0,56.4761877868482,"[1697030945647, 1697030946824]",2 x A10,True,15.5,False,gpt_bigcode,8192.0,48,40,,,float32,49152,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,21.0,17.706561798851773,3.189562448026928,1185.998814001186
